,Posted On,BHK,Rent,Size,Bathroom,Current Floor,Total Floors,Area Type_Carpet Area,Area Type_Super Area,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family,Point of Contact_Contact Builder,Point of Contact_Contact Owner
2566,2022-07-06,0.2,0.009651973172503445,0.055068836045056316,0.0,0.05263157894736842,0.03409090909090909,False,True,False,True,False,False,False,True,False,True,False,False,True
2567,2022-06-30,0.0,0.0025151480507602606,0.055068836045056316,0.0,0.013157894736842105,0.022727272727272724,True,False,False,True,False,False,False,False,True,True,False,False,True
2568,2022-07-04,0.2,0.003086772607751229,0.007259073842302879,0.0,0.039473684210526314,0.045454545454545456,False,True,False,True,False,False,False,False,True,True,False,False,True
2569,2022-06-18,0.2,0.0038013033039899394,0.10513141426783477,0.1111111111111111,0.02631578947368421,0.03409090909090909,True,False,False,True,False,False,False,False,True,True,False,False,False
2570,2022-06-29,0.2,0.0049445524179718755,0.12390488110137672,0.1111111111111111,0.039473684210526314,0.03409090909090909,False,True,False,True,False,False,False,True,False,True,False,False,True
2571,2022-06-04,0.0,0.006516519949697038,0.07384230287859823,0.0,0.05263157894736842,0.03409090909090909,True,False,False,True,False,False,False,False,False,False,False,False,False
2572,2022-05-27,0.2,0.002800960329255745,0.00688360450563204,0.0,0.0,0.03409090909090909,False,True,False,True,False,False,False,False,True,True,False,False,True
2573,2022-05-19,0.4000000000000001,0.009651973172503445,0.21151439299123903,0.2222222222222222,0.013157894736842105,0.0,True,False,False,True,False,False,False,True,False,False,False,False,False
2574,2022-07-06,0.4000000000000001,0.01966388476048931,0.22403003754693365,0.2222222222222222,0.0,0.03409090909090909,True,False,False,True,False,False,False,True,False,True,False,False,False
2575,2022-07-04,0.2,0.003086772607751229,0.12390488110137672,0.0,0.039473684210526314,0.03409090909090909,False,True,False,True,False,False,False,True,False,True,False,False,True
2576,2022-07-09,0.2,0.00594489539270607,0.11138923654568209,0.1111111111111111,0.02631578947368421,0.03409090909090909,True,False,False,True,False,False,False,True,False,False,False,False,False
2577,2022-06-10,0.6000000000000001,0.05681948096490225,0.28660826032540676,0.3333333333333333,0.013157894736842105,0.0,False,True,False,True,False,False,False,True,False,True,False,False,True
2578,2022-05-01,0.2,0.005373270835715102,0.008135168961201502,0.1111111111111111,0.013157894736842105,0.022727272727272724,False,True,False,True,False,False,False,False,True,True,False,False,True
2579,2022-05-18,0.4000000000000001,0.012518577798102205,0.023779724655819776,0.2222222222222222,0.013157894736842105,0.03409090909090909,True,False,False,True,False,False,False,True,False,False,False,False,False
2580,2022-05-23,0.0,0.0019435234937692921,0.023779724655819776,0.0,0.02631578947368421,0.03409090909090909,True,False,False,True,False,False,False,False,True,False,False,False,False
2581,2022-05-27,0.0,0.0019435234937692921,0.023779724655819776,0.0,0.02631578947368421,0.03409090909090909,True,False,False,True,False,False,False,False,True,False,False,False,False
2582,2022-05-18,0.2,0.0023722419115125184,0.055068836045056316,0.0,0.039473684210526314,0.03409090909090909,True,False,False,True,False,False,False,True,False,True,False,False,False
2583,2022-07-07,0.21746254681647942,0.0068023322281925225,0.09261576971214017,0.1111111111111111,0.013157894736842105,0.03409090909090909,True,False,False,True,False,False,False,False,False,False,False,False,False
2584,2022-05-27,0.21746254681647942,0.003086772607751229,0.04881101376720901,0.0,0.013157894736842105,0.03409090909090909,True,False,False,True,False,False,False,False,True,False,False,False,False
2585,2022-06-11,0.2,0.006516519949697038,0.009261576971214016,0.1111111111111111,0.013157894736842105,0.03409090909090909,True,False,False,True,False,False,False,True,False,False,False,False,False
2586,2022-05-05,0.2,0.00737395678518349,0.010012515644555693,0.1111111111111111,0.02631578947368421,0.022727272727272724,False,True,False,True,False,False,False,False,True,True,False,False,True
2587,2022-07-04,0.2,0.004801646278724134,0.010012515644555693,0.1111111111111111,0.02631578947368421,0.03409090909090909,False,True,False,True,False,False,False,True,False,True,False,False,True
2588,2022-06-20,0.2,0.004515834000228649,0.061326658322903634,0.1111111111111111,0.013157894736842105,0.022727272727272724,False,True,False,True,False,False,False,True,False,True,False,False,True
2589,2022-05-10,0.2,0.003944209443237681,0.008135168961201502,0.1111111111111111,0.05263157894736842,0.045454545454545456,False,True,False,True,False,False,False,False,True,True,False,False,True
2590,2022-05-23,0.21746254681647942,0.0033725848862467133,0.06282853566958697,0.0,0.013157894736842105,0.022727272727272724,True,False,False,True,False,False,False,False,False,True,False,False,False
2591,2022-06-11,0.4000000000000001,0.01966388476048931,0.18648310387984982,0.2222222222222222,0.013157894736842105,0.022727272727272724,True,False,False,True,False,False,False,True,False,False,False,False,False
2592,2022-07-09,0.0,0.0036583971647421976,0.054568210262828536,0.0,0.02631578947368421,0.03409090909090909,False,True,False,True,False,False,False,False,True,True,False,False,True
2593,2022-05-14,0.4000000000000001,0.008803018177660911,0.13642052565707133,0.1111111111111111,0.05263157894736842,0.045454545454545456,False,True,False,True,False,False,False,True,False,True,False,False,True
2594,2022-05-10,0.21746254681647942,0.0008002743797873556,0.014392991239048813,0.0,0.013157894736842105,0.011363636363636364,False,True,False,True,False,False,False,False,True,True,False,False,True
2595,2022-05-10,0.4000000000000001,0.028238253115353835,0.22403003754693365,0.2222222222222222,0.039473684210526314,0.045454545454545456,False,True,False,True,False,False,False,False,False,True,False,False,True
2596,2022-06-16,0.4000000000000001,0.005373270835715102,0.16145181476846057,0.1111111111111111,0.013157894736842105,0.03409090909090909,False,True,False,True,False,False,False,False,True,True,False,False,False
2597,2022-06-20,0.4000000000000001,0.008231393620669943,0.24906132665832292,0.1111111111111111,0.09210526315789473,0.10227272727272728,False,True,False,True,False,False,False,True,False,False,True,False,True
2598,2022-06-14,0.2,0.04252886704012804,0.14893617021276595,0.1111111111111111,0.02631578947368421,0.022727272727272724,True,False,False,True,False,False,False,False,False,False,False,False,True
2599,2022-06-30,0.4000000000000001,0.00523036469646736,0.014392991239048813,0.1111111111111111,0.013157894736842105,0.03409090909090909,False,True,False,True,False,False,False,False,True,False,False,False,True
2600,2022-05-24,0.21746254681647942,0.004801646278724134,0.09011264080100125,0.1111111111111111,0.02631578947368421,0.022727272727272724,True,False,False,True,False,False,False,False,True,True,False,False,False
2601,2022-05-07,0.2,0.009651973172503445,0.018773466833541926,0.1111111111111111,0.039473684210526314,0.022727272727272724,True,False,False,True,False,False,False,True,False,True,False,False,True
2602,2022-05-05,0.2,0.004801646278724134,0.12390488110137672,0.1111111111111111,0.0,0.011363636363636364,False,True,False,True,False,False,False,False,True,True,False,False,True
2603,2022-05-05,0.0,0.0025151480507602606,0.055068836045056316,0.0,0.013157894736842105,0.045454545454545456,False,True,False,True,False,False,False,False,False,True,False,False,True
2604,2022-05-05,0.2,0.003086772607751229,0.008135168961201502,0.1111111111111111,0.02631578947368421,0.03409090909090909,False,True,False,True,False,False,False,False,False,True,False,False,True
2605,2022-06-18,0.4000000000000001,0.0068023322281925225,0.24906132665832292,0.2222222222222222,0.013157894736842105,0.022727272727272724,False,True,False,True,False,False,False,True,False,False,False,False,False
2606,2022-06-18,0.6000000000000001,0.011089516405624784,0.29912390488110135,0.2222222222222222,0.05263157894736842,0.03409090909090909,False,True,False,True,False,False,False,False,True,False,False,False,False
2607,2022-06-18,0.2,0.008231393620669943,0.22403003754693365,0.1111111111111111,0.0,0.011363636363636364,False,True,False,True,False,False,False,True,False,False,False,False,False
2608,2022-06-18,0.4000000000000001,0.007945581342174459,0.22403003754693365,0.2222222222222222,0.0,0.022727272727272724,False,True,False,True,False,False,False,False,True,False,True,False,False
2609,2022-06-18,0.4000000000000001,0.009660455013147363,0.2740926157697121,0.2222222222222222,0.02631578947368421,0.03409090909090909,False,True,False,True,False,False,False,False,True,True,False,False,False
2610,2022-06-18,0.4000000000000001,0.005659083114210586,0.2740926157697121,0.1111111111111111,0.0,0.011363636363636364,True,False,False,True,False,False,False,True,False,True,False,False,False
2611,2022-06-18,0.4000000000000001,0.008517205899165428,0.11138923654568209,0.1111111111111111,0.039473684210526314,0.03409090909090909,True,False,False,True,False,False,False,True,False,True,False,False,False
2612,2022-05-05,0.2,0.0019435234937692921,0.008135168961201502,0.0,0.02631578947368421,0.03409090909090909,False,True,False,True,False,False,False,False,True,True,False,False,True
2613,2022-05-05,0.2,0.004087115582485423,0.008135168961201502,0.1111111111111111,0.02631578947368421,0.03409090909090909,False,True,False,True,False,False,False,True,False,True,False,False,True
2614,2022-06-18,0.4000000000000001,0.008803018177660911,0.22403003754693365,0.2222222222222222,0.039473684210526314,0.03409090909090909,True,False,False,True,False,False,False,True,False,True,False,False,False
2615,2022-06-18,0.21746254681647942,0.008231393620669943,0.018773466833541926,0.2222222222222222,0.02631578947368421,0.03409090909090909,True,False,False,True,False,False,False,True,False,True,False,False,False
2616,2022-07-04,0.6000000000000001,0.011661140962615753,0.3366708385481852,0.3333333333333333,0.02631578947368421,0.03409090909090909,True,False,False,True,False,False,False,True,False,False,False,False,False
2617,2022-05-23,0.4000000000000001,0.005516176974962843,0.13016270337922403,0.1111111111111111,0.039473684210526314,0.03409090909090909,True,False,False,True,False,False,False,False,False,True,False,False,False
2618,2022-05-09,0.4000000000000001,0.009651973172503445,0.22403003754693365,0.2222222222222222,0.02631578947368421,0.022727272727272724,False,True,False,True,False,False,False,False,False,True,False,False,True
2619,2022-05-23,0.21746254681647942,0.009651973172503445,0.3366708385481852,0.1111111111111111,0.013157894736842105,0.022727272727272724,False,True,False,True,False,False,False,False,False,True,False,False,False
2620,2022-05-14,0.0,0.004230021721733165,0.06120150187734668,0.0,0.02631578947368421,0.022727272727272724,True,False,False,True,False,False,False,True,False,False,True,False,True
2621,2022-05-17,0.21746254681647942,0.009651973172503445,0.055068836045056316,0.0,0.039473684210526314,0.03409090909090909,True,False,False,True,False,False,False,False,True,False,False,False,False
2622,2022-05-05,0.0,0.0036583971647421976,0.006257822277847309,0.0,0.039473684210526314,0.03409090909090909,False,True,False,True,False,False,False,False,True,True,False,False,True
2623,2022-05-11,0.4000000000000001,0.039670744255173196,0.2740926157697121,0.2222222222222222,0.0,0.022727272727272724,False,True,False,True,False,False,False,False,True,True,False,False,False
2624,2022-04-29,0.2,0.0019435234937692921,0.015018773466833543,0.0,0.0,0.022727272727272724,False,True,False,True,False,False,False,False,True,True,False,False,True
2625,2022-04-29,0.4000000000000001,0.009651973172503445,0.08010012515644555,0.0,0.039473684210526314,0.03409090909090909,False,True,False,True,False,False,False,True,False,True,False,False,True
2626,2022-04-29,0.2,0.0036583971647421976,0.011264080100125157,0.0,0.039473684210526314,0.03409090909090909,False,True,False,True,False,False,False,False,True,True,False,False,True
2627,2022-04-29,0.2,0.0013718989367783238,0.004380475594493116,0.0,0.02631578947368421,0.022727272727272724,False,True,False,True,False,False,False,False,True,True,False,False,True
2628,2022-04-29,0.2,0.0025151480507602606,0.07384230287859823,0.1111111111111111,0.02631578947368421,0.022727272727272724,False,True,False,True,False,False,False,False,True,True,False,False,True
2629,2022-05-10,0.4000000000000001,0.003944209443237681,0.09887359198998748,0.0,0.0,0.03409090909090909,False,True,False,True,False,False,False,False,True,True,False,False,True
2630,2022-06-08,0.4000000000000001,0.0019435234937692921,0.18648310387984982,0.2222222222222222,0.013157894736842105,0.0,True,False,False,True,False,False,False,False,True,True,False,False,True
2631,2022-07-07,0.21746254681647942,0.0025151480507602606,0.0025031289111389237,0.0,0.013157894736842105,0.045454545454545456,False,True,False,True,False,False,False,False,False,True,False,False,True
2632,2022-05-12,0.0,0.0020864296330170345,0.005632040050062578,0.0,0.0,0.022727272727272724,False,True,False,True,False,False,False,False,True,True,False,False,True
2633,2022-06-09,0.2,0.0068023322281925225,0.11138923654568209,0.1111111111111111,0.0,0.022727272727272724,True,False,False,True,False,False,False,True,False,True,False,False,True
2634,2022-06-22,0.2,0.0033725848862467133,0.12390488110137672,0.0,0.013157894736842105,0.011363636363636364,True,False,False,True,False,False,False,False,True,True,False,False,True
2635,2022-05-27,0.0,0.0013718989367783238,0.04380475594493116,0.0,0.013157894736842105,0.011363636363636364,False,True,False,True,False,False,False,True,False,True,False,False,True
2636,2022-05-06,0.0,0.0016577112152738082,0.055068836045056316,0.0,0.013157894736842105,0.03409090909090909,False,True,False,True,False,False,False,False,False,True,False,False,True
2637,2022-05-05,0.2,0.00594489539270607,0.11138923654568209,0.1111111111111111,0.05263157894736842,0.045454545454545456,False,True,False,True,False,False,False,True,False,True,False,False,True
2638,2022-04-29,0.2,0.011089516405624784,0.13642052565707133,0.1111111111111111,0.02631578947368421,0.03409090909090909,False,True,False,True,False,False,False,False,False,True,False,False,True
2639,2022-05-05,0.2,0.00594489539270607,0.08635794743429286,0.1111111111111111,0.0,0.011363636363636364,False,True,False,True,False,False,False,False,False,True,False,False,True
2640,2022-04-29,0.0,0.0009431805190350977,0.04881101376720901,0.0,0.013157894736842105,0.011363636363636364,False,True,False,True,False,False,False,False,True,True,False,False,True
2641,2022-04-29,0.4000000000000001,0.009651973172503445,0.1176470588235294,0.1111111111111111,0.0,0.022727272727272724,False,True,False,True,False,False,False,False,True,True,False,False,True
2642,2022-06-30,0.4000000000000001,0.036812621470218354,0.3742177722152691,0.3333333333333333,0.013157894736842105,0.045454545454545456,False,True,False,True,False,False,False,True,False,True,False,False,False
2643,2022-06-18,0.2,0.006230707671201554,0.1176470588235294,0.1111111111111111,0.039473684210526314,0.022727272727272724,True,False,False,True,False,False,False,False,True,True,False,False,False
2644,2022-05-27,0.4000000000000001,0.012518577798102205,0.13642052565707133,0.2222222222222222,0.013157894736842105,0.03409090909090909,False,True,False,True,False,False,False,True,False,True,False,False,False
2645,2022-05-29,0.0,0.003944209443237681,0.060951188986232786,0.0,0.039473684210526314,0.03409090909090909,True,False,False,True,False,False,False,False,True,True,False,False,False
2646,2022-04-29,0.4000000000000001,0.0033725848862467133,0.011264080100125157,0.1111111111111111,0.039473684210526314,0.03409090909090909,False,True,False,True,False,False,False,True,False,True,False,False,True
2647,2022-05-05,0.2,0.0025151480507602606,0.007509386733416771,0.1111111111111111,0.013157894736842105,0.03409090909090909,False,True,False,True,False,False,False,True,False,True,False,False,True
2648,2022-05-05,0.2,0.0025151480507602606,0.005632040050062578,0.1111111111111111,0.02631578947368421,0.03409090909090909,False,True,False,True,False,False,False,False,True,True,False,False,True
2649,2022-05-05,0.0,0.001514805076026066,0.03629536921151439,0.0,0.05263157894736842,0.045454545454545456,False,True,False,True,False,False,False,False,True,True,False,False,True
2650,2022-06-29,0.0,0.0016577112152738082,0.04881101376720901,0.0,0.02631578947368421,0.03409090909090909,True,False,False,True,False,False,False,False,True,False,False,False,True
2651,2022-05-05,0.2,0.0016577112152738082,0.061326658322903634,0.1111111111111111,0.02631578947368421,0.03409090909090909,False,True,False,True,False,False,False,True,False,True,False,False,True
2652,2022-06-08,0.6000000000000001,0.0046304447239053385,0.08010012515644555,0.1111111111111111,0.05263157894736842,0.03409090909090909,False,True,False,True,False,False,False,False,False,True,False,False,True
2653,2022-05-18,0.0,0.0012289927975305819,0.07759699624530662,0.0,0.0,0.011363636363636364,False,True,False,True,False,False,False,False,False,True,False,False,True
2654,2022-04-29,0.0,0.005373270835715102,0.055068836045056316,0.0,0.013157894736842105,0.022727272727272724,False,True,False,True,False,False,False,False,True,False,True,False,True
2655,2022-04-29,0.2,0.009651973172503445,0.061326658322903634,0.0,0.013157894736842105,0.011363636363636364,False,True,False,True,False,False,False,True,False,True,False,False,True
2656,2022-05-22,0.8,0.053961358179947405,0.023779724655819776,0.4444444444444445,0.02631578947368421,0.011363636363636364,True,False,False,True,False,False,False,False,True,False,False,False,False
2657,2022-04-29,0.2,0.0033725848862467133,0.010638297872340424,0.0,0.013157894736842105,0.03409090909090909,False,True,False,True,False,False,False,True,False,True,False,False,True
2658,2022-07-02,0.6000000000000001,0.016805761975534468,0.0327909887359199,0.2222222222222222,0.0,0.03409090909090909,True,False,False,True,False,False,False,False,False,False,False,False,False
2659,2022-05-27,0.2,0.004515834000228649,0.09887359198998748,0.1111111111111111,0.02631578947368421,0.03409090909090909,True,False,False,True,False,False,False,False,True,True,False,False,False
2660,2022-05-27,0.2,0.004230021721733165,0.0050062578222778474,0.1111111111111111,0.02631578947368421,0.03409090909090909,False,True,False,True,False,False,False,False,True,True,False,False,True
2661,2022-07-05,0.0,0.0023722419115125184,0.04881101376720901,0.0,0.02631578947368421,0.03409090909090909,False,True,False,True,False,False,False,False,False,True,False,False,True
2662,2022-04-29,0.0,0.0010860866582828397,0.055068836045056316,0.0,0.0,0.022727272727272724,False,True,False,True,False,False,False,False,True,True,False,False,True
2663,2022-06-18,0.4000000000000001,0.00737395678518349,0.22403003754693365,0.2222222222222222,0.02631578947368421,0.03409090909090909,True,False,False,True,False,False,False,True,False,True,False,False,False
2664,2022-06-18,0.4000000000000001,0.007945581342174459,0.22403003754693365,0.2222222222222222,0.02631578947368421,0.03409090909090909,True,False,False,True,False,False,False,True,False,True,False,False,False
2665,2022-06-18,0.4000000000000001,0.007945581342174459,0.24906132665832292,0.2222222222222222,0.013157894736842105,0.03409090909090909,True,False,False,True,False,False,False,True,False,True,False,False,False
2666,2022-05-26,0.6000000000000001,0.010232079570138332,0.3366708385481852,0.3333333333333333,0.02631578947368421,0.022727272727272724,True,False,False,True,False,False,False,True,False,True,False,False,False
2667,2022-07-04,0.6000000000000001,0.009946267291642849,0.3366708385481852,0.2222222222222222,0.02631578947368421,0.022727272727272724,True,False,False,True,False,False,False,True,False,True,False,False,False
2668,2022-05-26,0.4000000000000001,0.009660455013147363,0.22403003754693365,0.2222222222222222,0.05263157894736842,0.03409090909090909,True,False,False,True,False,False,False,True,False,False,False,False,False
2669,2022-05-26,0.21746254681647942,0.011661140962615753,0.3366708385481852,0.3333333333333333,0.02631578947368421,0.03409090909090909,True,False,False,True,False,False,False,True,False,False,False,False,False
2670,2022-05-26,0.4000000000000001,0.009651973172503445,0.22403003754693365,0.2222222222222222,0.013157894736842105,0.03409090909090909,True,False,False,True,False,False,False,True,False,True,False,False,False
2671,2022-07-04,0.4000000000000001,0.008231393620669943,0.22403003754693365,0.2222222222222222,0.02631578947368421,0.022727272727272724,True,False,False,True,False,False,False,True,False,True,False,False,False
2672,2022-05-08,0.4000000000000001,0.005373270835715102,0.14893617021276595,0.1111111111111111,0.02631578947368421,0.022727272727272724,False,True,False,True,False,False,False,True,False,True,False,False,True
2673,2022-06-17,0.0,0.0020864296330170345,0.07384230287859823,0.0,0.013157894736842105,0.03409090909090909,True,False,False,True,False,False,False,True,False,False,False,False,True
2674,2022-05-14,0.0,0.002800960329255745,0.0425531914893617,0.0,0.02631578947368421,0.045454545454545456,False,True,False,True,False,False,False,False,False,True,False,False,True
2675,2022-06-18,0.2,0.0036583971647421976,0.011264080100125157,0.1111111111111111,0.02631578947368421,0.03409090909090909,False,True,False,True,False,False,False,True,False,True,False,False,True
2676,2022-05-14,0.4000000000000001,0.015376700583057045,0.22403003754693365,0.2222222222222222,0.013157894736842105,0.022727272727272724,True,False,False,True,False,False,False,False,True,True,False,False,False
2677,2022-06-18,0.2,0.0068023322281925225,0.11138923654568209,0.1111111111111111,0.039473684210526314,0.03409090909090909,True,False,False,True,False,False,False,True,False,False,False,False,False
2678,2022-05-23,0.4000000000000001,0.005516176974962843,0.14267834793491865,0.1111111111111111,0.039473684210526314,0.03409090909090909,True,False,False,True,False,False,False,False,True,True,False,False,False
2679,2022-05-31,0.6000000000000001,0.007659769063678976,0.1739674593241552,0.1111111111111111,0.02631578947368421,0.03409090909090909,True,False,False,True,False,False,False,True,False,True,False,False,False
2680,2022-05-10,0.21746254681647942,0.009651973172503445,0.061326658322903634,0.0,0.0,0.03409090909090909,False,True,False,True,False,False,False,True,False,True,False,False,True
2681,2022-06-18,0.6000000000000001,0.009660455013147363,0.03629536921151439,0.2222222222222222,0.02631578947368421,0.03409090909090909,True,False,False,True,False,False,False,True,False,True,False,False,False
2682,2022-06-18,0.4000000000000001,0.008231393620669943,0.22403003754693365,0.2222222222222222,0.02631578947368421,0.03409090909090909,True,False,False,True,False,False,False,True,False,True,False,False,False
2683,2022-06-16,0.0,0.0025151480507602606,0.061326658322903634,0.0,0.039473684210526314,0.03409090909090909,True,False,False,True,False,False,False,False,True,True,False,False,False
2684,2022-04-29,0.0,0.002800960329255745,0.061326658322903634,0.0,0.0,0.03409090909090909,False,True,False,True,False,False,False,False,True,True,False,False,True
2685,2022-05-05,0.2,0.004515834000228649,0.008760951188986232,0.1111111111111111,0.013157894736842105,0.03409090909090909,False,True,False,True,False,False,False,True,False,True,False,False,True
2686,2022-05-23,0.2,0.009660455013147363,0.12390488110137672,0.1111111111111111,0.02631578947368421,0.03409090909090909,False,True,False,True,False,False,False,True,False,False,False,False,False
2687,2022-06-20,0.4000000000000001,0.008231393620669943,0.19899874843554444,0.1111111111111111,0.07894736842105263,0.10227272727272728,False,True,False,True,False,False,False,False,True,True,False,False,True
2688,2022-06-07,0.6000000000000001,0.008231393620669943,0.22403003754693365,0.3333333333333333,0.07894736842105263,0.07954545454545454,False,True,False,True,False,False,False,True,False,True,False,False,True
2689,2022-05-27,0.2,0.0033725848862467133,0.04881101376720901,0.1111111111111111,0.0,0.03409090909090909,True,False,False,True,False,False,False,True,False,True,False,False,False
2690,2022-04-29,0.2,0.0033725848862467133,0.11138923654568209,0.1111111111111111,0.0,0.022727272727272724,False,True,False,True,False,False,False,True,False,True,False,False,True
2691,2022-07-07,0.0,0.002800960329255745,0.058823529411764705,0.0,0.05263157894736842,0.045454545454545456,True,False,False,True,False,False,False,False,True,True,False,False,False
2692,2022-05-05,0.0,0.0033725848862467133,0.02127659574468085,0.0,0.02631578947368421,0.011363636363636364,True,False,False,True,False,False,False,False,True,False,False,False,True
2693,2022-07-09,0.2,0.009088830456156395,0.12390488110137672,0.1111111111111111,0.013157894736842105,0.022727272727272724,True,False,False,True,False,False,False,False,True,False,False,False,False
2694,2022-05-23,0.4000000000000001,0.0068023322281925225,0.13892365456821026,0.1111111111111111,0.02631578947368421,0.022727272727272724,False,True,False,True,False,False,False,False,True,True,False,False,True
2695,2022-05-27,0.4000000000000001,0.01966388476048931,0.22403003754693365,0.2222222222222222,0.02631578947368421,0.03409090909090909,True,False,False,True,False,False,False,True,False,False,False,False,False
2696,2022-07-02,0.4000000000000001,0.008231393620669943,0.14893617021276595,0.1111111111111111,0.013157894736842105,0.022727272727272724,True,False,False,True,False,False,False,True,False,True,False,False,True
2697,2022-05-21,0.0,0.0022293357722647767,0.06758448060075092,0.0,0.013157894736842105,0.03409090909090909,False,True,False,True,False,False,False,True,False,True,False,False,False
2698,2022-06-30,0.2,0.0038013033039899394,0.1739674593241552,0.0,0.039473684210526314,0.03409090909090909,False,True,False,True,False,False,False,False,True,False,False,False,True
2699,2022-05-27,0.4000000000000001,0.013947639190579626,0.19899874843554444,0.1111111111111111,0.02631578947368421,0.03409090909090909,True,False,False,True,False,False,False,True,False,False,False,False,False
2700,2022-05-16,0.0,0.009651973172503445,0.08010012515644555,0.0,0.013157894736842105,0.03409090909090909,True,False,False,True,False,False,False,True,False,True,False,False,False
2701,2022-04-29,0.6000000000000001,0.003944209443237681,0.013767209011264079,0.3333333333333333,0.0,0.011363636363636364,False,True,False,True,False,False,False,False,False,True,False,False,True
2702,2022-06-02,0.21746254681647942,0.00180061735452155,0.055068836045056316,0.0,0.013157894736842105,0.022727272727272724,True,False,False,True,False,False,False,False,True,True,False,False,True
2703,2022-07-07,0.0,0.003515491025494455,0.06382978723404255,0.0,0.0,0.03409090909090909,False,True,False,True,False,False,False,False,False,True,False,False,True
2704,2022-06-13,0.0,0.0036583971647421976,0.10513141426783477,0.0,0.02631578947368421,0.03409090909090909,False,True,False,True,False,False,False,True,False,False,False,False,True
2705,2022-06-24,0.2,0.004801646278724134,0.10513141426783477,0.1111111111111111,0.013157894736842105,0.03409090909090909,True,False,False,True,False,False,False,True,False,False,False,False,False
2706,2022-05-09,0.2,0.0036583971647421976,0.07196495619524404,0.0,0.02631578947368421,0.03409090909090909,True,False,False,True,False,False,False,True,False,True,False,False,True
2707,2022-05-11,0.4000000000000001,0.009651973172503445,0.19899874843554444,0.1111111111111111,0.0,0.03409090909090909,True,False,False,True,False,False,False,False,False,True,False,False,False
2708,2022-05-05,0.21746254681647942,0.00594489539270607,0.1176470588235294,0.1111111111111111,0.02631578947368421,0.045454545454545456,False,True,False,True,False,False,False,False,True,True,False,False,True
2709,2022-04-29,0.0,0.0008002743797873556,0.013767209011264079,0.0,0.013157894736842105,0.011363636363636364,False,True,False,True,False,False,False,False,True,True,False,False,True
2710,2022-05-14,0.21746254681647942,0.0025151480507602606,0.061326658322903634,0.0,0.039473684210526314,0.022727272727272724,False,True,False,True,False,False,False,True,False,True,False,False,True
2711,2022-05-14,0.0,0.00180061735452155,0.023779724655819776,0.0,0.02631578947368421,0.03409090909090909,True,False,False,True,False,False,False,False,True,False,False,False,False
2712,2022-05-05,0.0,0.004515834000228649,0.06758448060075092,0.0,0.02631578947368421,0.03409090909090909,False,True,False,True,False,False,False,True,False,True,False,False,True
2713,2022-07-06,0.0,0.004801646278724134,0.08010012515644555,0.0,0.02631578947368421,0.03409090909090909,True,False,False,True,False,False,False,True,False,True,False,False,False
2714,2022-07-07,0.6000000000000001,0.01966388476048931,0.34918648310387984,0.3333333333333333,0.07894736842105263,0.10227272727272728,True,False,False,True,False,False,False,False,True,False,False,False,False
2715,2022-06-30,0.0,0.0025151480507602606,0.0050062578222778474,0.0,0.039473684210526314,0.03409090909090909,False,True,False,True,False,False,False,False,False,True,False,False,True
2716,2022-06-08,0.2,0.003944209443237681,0.06758448060075092,0.0,0.05263157894736842,0.03409090909090909,True,False,False,True,False,False,False,False,True,True,False,False,True
2717,2022-07-04,0.2,0.004372927860980907,0.010012515644555693,0.1111111111111111,0.05263157894736842,0.045454545454545456,False,True,False,True,False,False,False,True,False,True,False,False,True
2718,2022-06-30,0.4000000000000001,0.028238253115353835,0.3648310387984981,0.2222222222222222,0.013157894736842105,0.03409090909090909,False,True,False,True,False,False,False,True,False,True,False,False,False
2719,2022-05-28,0.0,0.00180061735452155,0.017521902377972465,0.0,0.05263157894736842,0.03409090909090909,True,False,False,True,False,False,False,False,False,True,False,False,True
2720,2022-06-26,0.2,0.0013718989367783238,0.055068836045056316,0.0,0.013157894736842105,0.022727272727272724,False,True,False,True,False,False,False,False,True,True,False,False,True
2721,2022-05-08,0.2,0.004801646278724134,0.09261576971214017,0.1111111111111111,0.05263157894736842,0.03409090909090909,True,False,False,True,False,False,False,False,True,False,False,False,True
2722,2022-05-22,0.2,0.004801646278724134,0.12077596996245306,0.0,0.0,0.022727272727272724,False,True,False,True,False,False,False,True,False,True,False,False,True
2723,2022-04-29,0.4000000000000001,0.0019435234937692921,0.012015018773466835,0.0,0.0,0.03409090909090909,False,True,False,True,False,False,False,True,False,True,False,False,True
2724,2022-05-05,0.2,0.009651973172503445,0.09261576971214017,0.1111111111111111,0.05263157894736842,0.05681818181818181,False,True,False,True,False,False,False,False,False,True,False,False,True
2725,2022-05-10,0.2,0.002800960329255745,0.008760951188986232,0.1111111111111111,0.02631578947368421,0.03409090909090909,False,True,False,True,False,False,False,True,False,True,False,False,True
2726,2022-05-14,0.4000000000000001,0.0068023322281925225,0.01076345431789737,0.1111111111111111,0.02631578947368421,0.045454545454545456,False,True,False,True,False,False,False,False,True,True,False,False,True
2727,2022-04-29,0.0,0.0022293357722647767,0.061326658322903634,0.0,0.013157894736842105,0.022727272727272724,False,True,False,True,False,False,False,False,True,True,False,False,True
2728,2022-05-14,0.4000000000000001,0.013090202355093174,0.1927409261576971,0.1111111111111111,0.0,0.022727272727272724,True,False,False,True,False,False,False,True,False,True,False,False,False
