Age,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Gender_Male,Workout_Type_HIIT,Workout_Type_Strength,Workout_Type_Yoga
56,0.43081263689970645,1.1820501098506524,187,124,74,0.7472862703760499,927.0,13.2,3.5,5,3,23.59,True,False,False,True
53,1.525039016064747,0.9417043122291664,176,130,62,-1.6957779528660517,444.0,23.3,2.9,3,1,31.04,True,False,False,False
50,-0.7505645158271516,-1.1412926004903774,199,120,50,1.9986118481341992,1042.0,19.3,2.7,5,3,23.27,False,False,False,True
47,-0.16955935874836928,0.30078218523853695,162,153,54,0.032243083085678775,1060.0,15.6,2.7,5,3,19.69,False,True,False,False
54,-0.44069509871846757,-1.5418689298595207,171,120,58,1.4325359915293223,940.0,17.2,2.7,4,3,27.55,False,False,False,True
40,-0.7457228061848283,2.063318034462766,198,138,74,0.5089385412792593,1085.0,24.0,2.5,3,2,14.85,True,False,False,False
27,-0.19860961660230814,0.30078218523853695,171,121,66,-0.9509412994385817,569.0,34.4,2.0,3,1,22.44,False,False,True,False
22,-0.5520544204919008,0.9417043122291664,161,140,65,-2.23206034333383,393.0,21.5,2.3,3,1,18.37,True,False,True,False
53,-0.27123526123715597,-0.17990941000443508,181,139,57,-0.5934197057933959,663.0,25.1,2.4,4,2,23.53,False,True,False,False
51,-0.8377152893889692,-1.7822147274810067,182,142,66,0.5089385412792593,914.0,27.4,2.4,3,1,25.02,False,False,False,False
48,1.0118177939784891,-0.17990941000443508,189,140,64,-0.74238703647889,700.0,28.2,3.5,3,2,32.7,True,False,False,False
27,-0.7554062254694749,0.541127982860023,164,143,73,0.389764676730864,994.0,27.1,1.5,2,1,18.1,False,False,False,False
36,0.5034382815345543,1.7428569709674513,168,123,50,1.6112967883519151,1218.0,11.2,3.5,5,3,22.32,True,True,False,False
49,-0.6101549361997792,1.1820501098506524,180,131,61,-0.35507197669660595,739.0,21.3,3.0,4,2,17.44,True,False,True,False
18,-0.4261699697914981,-0.09979414413060642,170,141,54,2.147579178819693,1396.0,18.6,2.7,5,3,27.68,False,False,False,True
22,-1.350936511475227,0.3808974511123656,164,139,73,-0.6530066380675935,795.0,20.7,2.4,3,1,14.59,True,True,False,False
21,0.3533452826225357,1.4223959074721366,194,137,55,1.6112967883519151,1356.0,11.7,3.5,4,3,22.41,True,False,False,True
33,-0.4600619372877606,-0.7407162711212358,186,120,74,0.9558405333357417,948.0,16.4,2.7,5,3,24.13,False,False,True,False
41,-0.31965235766038785,0.3808974511123656,161,149,50,-0.11672424759981535,900.0,25.6,2.6,3,2,21.39,True,True,False,False
33,1.5928229510572718,-0.9810620687427201,183,152,74,0.41955814286796284,1170.0,27.3,3.3,4,2,41.6,True,False,True,False
19,1.040868051832428,1.021819578102995,190,143,50,-0.14651771373691416,952.0,25.3,2.3,4,2,27.79,True,False,False,True
45,-0.3922780022952357,-1.221407866364206,192,133,59,-1.785158351277348,395.0,34.3,2.3,2,1,26.57,False,False,False,False
49,1.5540892739186865,-0.6606010052474072,198,155,59,-0.17631117987401299,921.0,29.5,3.1,3,2,39.3,True,False,False,False
44,-1.2395771897017938,0.30078218523853695,189,124,52,-1.1297020962611743,491.0,28.6,2.6,2,1,15.5,False,False,False,True
37,-0.19860961660230814,-1.7822147274810067,196,130,66,0.032243083085678775,448.0,32.8,2.4,2,1,30.89,False,False,False,False
41,-0.36322774444129685,-0.2600246758782638,187,143,68,-1.4574302237692611,545.0,27.4,3.4,2,1,23.14,True,False,False,True
29,-0.27123526123715597,-0.17990941000443508,190,150,60,-1.48722368990636,627.0,28.9,2.9,2,1,23.53,True,True,False,False
52,-1.1282178679283605,0.4610127169861943,170,132,67,-1.219082494672471,555.0,24.5,2.3,2,1,15.88,True,True,False,False
50,-0.20829303588695464,-0.34013994175209245,182,135,51,-0.17631117987401299,729.0,30.3,2.0,2,1,24.55,False,True,False,False
50,0.6341644418772805,-0.7407162711212358,161,143,58,1.313362126980927,1203.0,12.1,3.5,4,3,32.63,True,False,False,False
54,2.532114621667971,1.7428569709674513,199,132,73,0.2705908121824694,882.0,28.5,2.9,3,2,33.45,True,False,True,False
29,0.7019483768698047,1.6627417050936226,186,143,66,1.849644517448705,1479.0,11.1,3.5,5,3,23.65,True,False,False,False
20,2.4546472673907993,0.781473780481509,194,145,63,-0.027343849188518874,997.0,22.4,3.2,3,2,37.53,True,False,False,False
18,-0.5617378397765473,1.021819578102995,161,121,53,-1.1297020962611743,586.0,23.7,3.0,3,1,18.12,True,False,True,False
50,-0.16955935874836928,-0.01967887825677775,198,135,66,-0.0571373153256177,753.0,27.3,2.0,4,2,23.56,False,False,True,False
57,-0.6149966458421025,-1.6219841957333494,196,157,66,0.15141694763407407,926.0,30.6,1.8,3,2,26.36,False,False,True,False
27,0.1403100583603151,1.9832027685889373,180,165,61,0.032243083085678775,1025.0,21.3,2.3,2,1,19.71,True,False,True,False
46,1.0215012132631356,0.781473780481509,164,120,69,0.6281124058276546,873.0,23.2,3.2,3,2,28.59,True,False,False,False
30,-0.27607697087947886,0.22066691936470828,180,168,67,-0.027343849188518874,1155.0,29.1,3.1,2,1,22.17,True,False,False,True
29,2.299712558836457,1.1820501098506524,188,130,52,0.15141694763407407,937.0,24.1,3.2,4,2,34.63,True,True,False,False
48,-0.10177542375584435,-0.6606010052474072,179,154,60,0.5983189396905558,1012.0,32.5,1.9,4,2,26.58,False,False,False,True
19,1.2103278893137397,-0.17990941000443508,197,162,74,-1.2786694269466685,740.0,21.1,2.4,2,1,34.12,True,False,False,False
52,-0.26155184195250947,-0.7407162711212358,179,148,67,-0.2656915782853095,779.0,27.5,2.4,3,1,25.67,False,False,True,False
40,-0.7699313543964443,-0.2600246758782638,184,156,53,-0.23589811214821066,920.0,33.1,2.4,4,2,20.2,False,True,False,False
34,-0.16955935874836928,-0.7407162711212358,161,136,66,0.44935160900506166,1055.0,27.6,2.8,3,2,46.9,True,True,False,False
43,-0.029149779120996512,-1.0611773346165487,191,158,67,0.15141694763407407,931.0,28.9,2.2,3,1,28.88,False,False,False,True
25,-0.6876222904769502,-1.702099461607178,185,161,54,1.0750143978841369,1304.0,19.8,2.7,5,3,26.05,False,False,False,False
46,-1.0459088040088662,-0.5804857393735785,165,147,63,-1.6659844867289528,463.0,34.1,1.9,2,1,19.1,False,False,False,False
43,-1.5203963489565386,-0.5804857393735785,162,148,59,0.21100387990827174,886.0,34.6,2.3,3,2,15.5,False,False,False,False
27,0.7600488925776832,-0.6606010052474072,192,162,64,1.670883720626113,1622.0,12.1,3.5,4,3,33.2,True,True,False,False
43,1.7622827885385834,0.30078218523853695,160,122,50,-0.5040393073820995,658.0,22.0,3.4,3,1,35.51,True,False,False,True
51,-0.16955935874836928,-1.1412926004903774,164,129,65,0.032243083085678775,499.0,31.3,2.3,3,1,26.52,False,True,False,False
58,-0.7263559676155357,-0.5003704734997498,172,161,60,-0.14651771373691416,964.0,26.8,2.9,2,1,21.27,True,True,False,False
24,-1.094325900432098,-0.4202552076259211,178,133,72,-0.8615609010272853,710.0,21.3,2.8,3,1,18.29,True,False,True,False
21,1.3507374689411122,1.82297223684128,171,131,69,-0.8615609010272853,699.0,27.9,3.1,3,1,26.69,True,False,False,True
28,1.9656345935161574,1.1820501098506524,184,166,55,-0.6232131719304947,959.0,20.2,3.2,3,2,32.66,True,False,True,False
46,-0.9297077725931098,-0.01967887825677775,194,161,73,-1.040321697849878,725.0,24.8,2.9,2,1,18.39,True,False,False,False
53,-1.0265419654395735,-1.221407866364206,171,149,71,0.24079734604537056,898.0,28.3,2.2,3,2,21.26,False,True,False,False
42,0.5615387972424327,0.7013585146076803,189,151,65,0.8366666687873464,1151.0,13.7,3.5,5,3,26.01,True,False,False,True
38,0.4840714429652612,0.1405516534908796,164,151,51,1.1941882624325317,1379.0,11.6,3.5,5,3,27.61,True,False,False,False
53,2.023735109224036,-0.09979414413060642,193,161,50,0.3003842783195682,1084.0,28.3,2.2,4,2,31.3,True,False,False,True
27,-0.11630055268281378,-0.09979414413060642,181,151,73,-1.5468106221805575,615.0,25.9,3.6,3,1,18.35,True,True,False,False
54,0.21777741263748585,-0.9810620687427201,198,145,73,-0.4742458412450006,718.0,32.9,2.4,4,2,30.51,False,False,False,True
26,-0.9393911918777559,-0.5804857393735785,172,120,58,-0.5636262396562971,642.0,34.9,1.9,4,2,19.91,False,False,False,False
41,0.1935688644258699,0.30078218523853695,162,161,71,0.032243083085678775,920.0,31.8,2.2,4,2,25.05,False,False,True,False
52,-1.428403865752398,-0.8208315369950627,179,121,61,0.44935160900506166,768.0,34.8,1.6,3,1,16.8,False,True,False,False
52,0.576063926169402,-0.09979414413060642,190,136,66,1.313362126980927,1144.0,10.1,3.5,5,3,26.39,True,False,True,False
53,-1.2492606089864402,0.30078218523853695,164,149,74,-0.5934197057933959,711.0,28.4,1.5,4,2,15.43,False,True,False,False
35,1.3991545653643442,1.7428569709674513,183,158,64,-1.2488759608095696,730.0,21.1,2.4,2,1,27.23,True,False,False,False
56,2.1496195599244383,1.4223959074721366,199,126,68,-1.785158351277348,412.0,22.6,3.2,2,1,32.69,True,True,False,False
49,0.42112921761505995,0.9417043122291664,192,146,71,0.09183001535987642,932.0,28.4,3.4,4,2,24.31,True,False,True,False
41,0.38723725011879745,1.1820501098506524,167,128,59,1.819851051311607,1185.0,10.2,3.5,5,3,23.33,True,True,False,False
40,-0.6488886133383646,1.2621653757244793,183,141,61,-0.11672424759981535,946.0,25.2,3.0,3,2,17.03,True,False,False,False
49,-1.1814766739939153,-1.461753663985692,179,153,63,0.062036549222777605,881.0,30.7,2.1,3,2,20.75,False,True,False,False
54,-1.3073611246943184,-1.7822147274810067,175,165,58,0.3599712105937652,1025.0,30.6,2.0,2,1,20.71,False,False,True,False
29,-0.2373432937408935,-0.01967887825677775,171,168,62,-0.5338327735191982,907.0,29.8,1.7,4,2,23.22,False,False,False,False
30,-0.6295217747690719,-1.3816383981118634,172,120,52,0.12162348149697526,780.0,32.9,1.6,3,2,25.22,False,False,True,False
40,-1.041067094366543,-0.9009468028688914,198,128,70,-1.1594955623982732,612.0,21.3,3.3,2,1,20.1,True,True,False,False
42,-1.3073611246943184,0.3808974511123656,184,139,63,-1.934125681962842,382.0,28.1,2.6,2,1,14.87,False,False,False,True
52,-0.3922780022952357,0.1405516534908796,191,138,70,0.6579058719647535,1011.0,26.2,2.8,4,2,21.63,True,False,True,False
58,-1.4235621561100749,-0.09979414413060642,183,155,59,-0.5338327735191982,753.0,31.9,2.3,3,1,17.93,False,True,False,False
47,0.7503654732930366,0.9417043122291664,168,159,65,0.5387320074163582,1133.0,24.0,3.6,3,2,26.32,True,False,False,True
34,-0.37291116372594263,-0.8208315369950627,199,164,56,-1.3382563592208658,731.0,28.8,2.2,2,1,25.11,True,False,False,True
37,-0.8716072568852313,-1.221407866364206,182,123,53,0.032243083085678775,597.0,29.2,2.4,2,1,22.56,False,False,False,False
42,-0.47942877585705296,2.063318034462766,172,128,69,0.33017774445666703,868.0,24.0,3.0,2,1,16.25,True,False,False,True
39,0.6099558936656646,0.781473780481509,191,160,72,2.087992246545496,1725.0,10.2,3.5,5,3,26.02,True,False,True,False
30,-0.6973057097615964,-0.7407162711212358,174,141,74,1.7602641190374093,1304.0,17.8,2.7,4,3,22.28,False,False,True,False
36,0.5712222165270792,1.2621653757244793,195,137,60,0.032243083085678775,1492.0,13.5,3.5,5,3,24.16,True,False,False,True
53,-0.266393551594833,-1.3816383981118634,164,131,65,0.44935160900506166,831.0,26.1,2.2,4,2,28.35,False,True,False,False
29,-0.6585720326230111,-0.8208315369950627,181,161,69,-1.219082494672471,684.0,28.1,1.9,2,1,22.86,False,False,True,False
58,0.058000994440820755,-0.2600246758782638,175,162,53,0.062036549222777605,933.0,32.8,2.3,4,2,26.19,False,False,True,False
36,0.808465989000915,-0.5804857393735785,169,158,71,0.3599712105937652,1199.0,23.7,3.4,4,2,33.17,True,False,False,False
29,0.6051141840233409,-0.5804857393735785,183,128,71,1.1941882624325317,1169.0,11.2,3.5,4,3,31.63,True,True,False,False
26,0.004742188375265948,-0.5003704734997498,177,125,72,-0.9807347655756803,639.0,26.7,2.2,2,1,26.75,True,False,False,True
24,-0.16955935874836928,-1.3015231322380347,177,138,66,0.4791450751421605,980.0,27.0,2.1,3,2,27.82,False,True,False,False
45,0.22746083192213237,1.9030875027151086,166,167,62,0.09183001535987642,1066.0,29.0,2.2,3,1,20.38,True,False,False,False
31,-1.2298937704171473,-0.5804857393735785,163,166,60,-0.4742458412450006,913.0,26.1,2.5,2,1,17.7,False,False,False,False
48,-0.8135067411773532,-1.702099461607178,185,126,52,0.33017774445666703,777.0,32.1,2.1,4,2,24.91,False,True,False,False
36,1.87848381995434,-0.7407162711212358,164,135,58,-0.7125935703417912,757.0,25.0,3.4,4,2,42.3,True,False,False,False
33,-0.706989129046243,-0.4202552076259211,175,124,55,-1.0701151639869768,558.0,33.7,1.9,3,1,21.16,False,False,False,False
22,1.2006444700290937,1.2621653757244793,194,135,71,-2.202266877196731,386.0,21.3,2.2,2,1,27.84,True,False,False,False
52,-0.3438609058720038,-0.9810620687427201,185,120,70,0.24079734604537056,796.0,26.8,2.1,4,2,25.98,True,True,False,False
29,1.5928229510572718,0.7013585146076803,177,156,60,0.09183001535987642,1107.0,25.7,2.5,4,2,32.51,True,False,False,False
42,0.7164735057967748,1.6627417050936226,188,158,65,1.2537751947067293,1314.0,12.4,3.5,4,3,23.73,True,False,False,True
38,0.7164735057967748,0.541127982860023,182,138,68,1.4325359915293223,1321.0,12.5,3.5,5,3,27.59,True,False,False,True
53,-0.9829665786586649,0.1405516534908796,173,156,54,0.33017774445666703,962.0,32.2,1.8,3,2,17.6,False,False,True,False
40,-0.7505645158271516,-1.3015231322380347,174,136,63,-1.934125681962842,415.0,34.4,2.2,2,1,23.87,False,False,False,True
33,0.02895073658688189,0.30078218523853695,192,145,66,-0.32527851055950713,834.0,25.9,1.5,4,2,23.95,False,False,True,False
56,0.5324885393884932,-0.7407162711212358,184,141,52,-0.74238703647889,705.0,20.2,2.9,4,2,31.84,True,True,False,False
59,0.21293570299516293,1.582626439219794,180,127,53,-1.6063975544547553,453.0,28.1,2.7,3,1,21.16,True,False,False,False
56,0.7455237636507137,-0.34013994175209245,176,152,65,1.5219163899406187,1332.0,10.5,3.5,5,3,31.53,True,False,False,True
31,-1.4961878007449225,0.30078218523853695,182,121,65,0.5983189396905558,883.0,34.9,2.2,3,1,13.78,False,False,True,False
48,0.49859657189223133,0.781473780481509,176,149,70,1.9092314497229028,1401.0,13.1,3.5,5,3,25.33,True,True,False,False
22,0.2468276704914254,-1.6219841957333494,173,166,74,0.568525473553457,1204.0,31.5,2.3,3,2,34.06,False,False,True,False
52,-0.37291116372594263,-1.6219841957333494,188,139,53,0.032243083085678775,794.0,27.0,2.3,4,2,28.52,False,False,False,False
40,0.15967689692960813,1.582626439219794,179,137,68,-0.3848654428337048,851.0,22.4,3.7,4,2,20.86,True,False,False,True
46,-0.16955935874836928,2.2235485662104235,189,162,66,1.7006771867632116,1467.0,13.3,3.5,5,3,21.07,True,True,False,False
28,-0.5423710012072546,-0.9810620687427201,178,129,62,-0.4742458412450006,710.0,34.1,1.7,3,2,24.37,False,False,True,False
35,-0.47942877585705296,0.1405516534908796,198,143,71,-0.6828001042046924,810.0,29.8,2.7,4,2,21.04,True,True,False,False
29,-0.9054992243814938,-1.6219841957333494,172,123,72,0.6579058719647535,910.0,27.0,2.0,3,1,23.76,False,False,True,False
26,0.13546834871799218,0.541127982860023,177,156,73,-0.2656915782853095,1004.0,21.3,2.7,3,2,23.84,True,False,True,False
27,1.5879812414149488,1.1019348439768237,182,123,50,0.24079734604537056,907.0,20.6,3.1,2,1,30.76,True,False,False,False
34,-0.2518684226678629,-1.7822147274810067,192,132,61,0.33017774445666703,904.0,33.7,2.1,4,2,30.4,False,False,False,False
55,-0.48911219514169946,1.1019348439768237,198,144,53,0.3003842783195682,969.0,22.9,2.9,4,2,18.35,True,False,True,False
24,-0.6876222904769502,-1.7822147274810067,199,132,60,-0.027343849188518874,825.0,25.0,2.0,3,2,26.4,False,False,False,True
30,1.926900916377572,1.5025111733459653,177,137,54,0.032243083085678775,957.0,22.2,3.7,3,1,31.08,True,True,False,False
57,-0.5665795494188706,-1.6219841957333494,168,143,51,-1.010528231712779,592.0,28.4,2.6,3,1,26.79,False,True,False,False
59,-0.14050910089442972,-0.34013994175209245,192,121,66,-0.2656915782853095,637.0,34.9,1.9,3,2,25.05,False,False,False,False
26,1.8349084331734313,1.4223959074721366,191,167,57,0.032243083085678775,937.0,25.2,2.2,2,1,30.89,True,False,False,True
44,-0.07272516590190549,-0.5003704734997498,176,152,55,0.41955814286796284,958.0,27.0,2.5,2,1,26.16,False,False,True,False
19,-0.80866503153503,-0.09979414413060642,178,138,70,-1.934125681962842,463.0,23.3,3.7,3,1,16.27,True,False,False,False
22,0.6099558936656646,1.4223959074721366,186,128,58,1.9390249158600017,1345.0,11.7,3.5,5,3,23.88,True,False,True,False
46,-0.6876222904769502,-0.34013994175209245,165,147,62,-0.2954850444224083,844.0,20.2,2.5,4,2,21.05,True,False,True,False
54,0.09673467157940613,-0.01967887825677775,194,154,60,-0.8615609010272853,672.0,26.4,1.9,3,1,25.55,False,False,False,False
55,0.1306266390756686,0.060436387617050925,196,158,65,0.032243083085678775,768.0,32.0,2.6,3,1,25.49,False,False,False,True
36,1.0747600193286904,1.1019348439768237,193,129,65,0.33017774445666703,972.0,21.2,3.2,3,1,27.69,True,True,False,False
25,2.275504010624841,0.8615890463553376,179,120,51,-0.6530066380675935,686.0,22.3,2.5,3,2,36.01,True,False,False,False
18,-0.4019614215798822,-1.3816383981118634,184,161,59,0.4791450751421605,1143.0,28.5,2.2,3,2,27.18,False,False,False,True
39,0.5663805068847556,1.342280641598308,163,140,61,-1.4574302237692611,593.0,27.6,3.6,2,1,23.88,True,False,True,False
34,-0.27123526123715597,-0.34013994175209245,169,128,57,-1.755364885140249,472.0,25.8,3.4,2,1,24.09,True,False,False,False
24,-1.0168585461549269,-1.221407866364206,169,166,60,0.09183001535987642,1071.0,31.9,2.4,2,1,21.34,False,True,False,False
42,-0.49879561442634596,0.3808974511123656,183,134,59,0.1812104137711729,876.0,25.7,3.3,3,2,20.2,True,True,False,False
21,0.1306266390756686,-0.5804857393735785,180,154,62,-0.35507197669660595,878.0,31.8,1.7,3,2,28.03,False,False,True,False
53,-0.6101549361997792,-0.7407162711212358,170,124,74,-2.1426799449225333,331.0,20.0,3.4,3,1,22.96,True,False,False,False
23,-0.28091868052180247,-0.9009468028688914,186,160,66,0.24079734604537056,1072.0,34.3,1.8,2,1,26.16,False,True,False,False
48,1.99952656101242,1.1019348439768237,175,141,56,0.3003842783195682,949.0,21.1,3.6,3,1,33.21,True,False,False,False
36,0.6971066672274818,-0.09979414413060642,185,160,73,1.819851051311607,1646.0,12.0,3.5,5,3,30.09,True,True,False,False
56,-0.2857603901641254,-1.1412926004903774,189,142,52,0.568525473553457,927.0,32.7,1.9,2,1,27.12,False,False,True,False
44,2.478855815602415,1.021819578102995,175,126,69,0.2705908121824694,842.0,24.4,3.5,4,2,36.46,True,False,True,False
27,-0.9974917075856343,-1.1412926004903774,166,142,62,0.0024496169485799524,895.0,34.5,1.8,4,2,21.23,False,False,False,False
43,-0.6004715169151327,1.2621653757244793,175,163,68,-0.6828001042046924,831.0,24.7,2.9,3,1,17.32,True,False,False,True
36,-1.2056852222055312,-0.34013994175209245,194,144,56,-0.08693078146271652,886.0,33.7,1.6,3,1,17.25,False,False,False,True
56,-0.16955935874836928,-0.17990941000443508,175,146,58,0.09183001535987642,848.0,33.1,2.3,2,1,17.51,False,False,True,False
20,-0.048516617690289546,0.060436387617050925,199,160,68,0.032243083085678775,1016.0,34.8,2.5,3,2,24.26,False,True,False,False
30,-0.15503422982139914,-1.3015231322380347,171,125,62,-0.6828001042046924,644.0,34.3,2.4,4,2,28.93,False,False,False,True
45,-1.0217002557972503,1.2621653757244793,194,153,71,-0.5338327735191982,818.0,29.0,2.9,4,2,14.85,True,False,True,False
37,-0.16955935874836928,0.3808974511123656,180,128,57,0.3003842783195682,957.0,27.3,2.1,4,2,24.35,True,True,False,False
45,-1.5688134453797704,-0.09979414413060642,195,168,71,0.6281124058276546,1111.0,28.7,2.6,2,1,16.5,False,True,False,False
25,-0.8861323858122011,0.30078218523853695,176,152,67,0.8962536010615441,1186.0,15.5,2.7,4,3,17.85,False,False,False,True
58,-1.1572681257822994,-0.4202552076259211,191,125,72,0.3599712105937652,776.0,31.9,2.3,4,2,17.82,False,False,True,False
56,-1.2250520607748243,1.1820501098506524,165,156,51,-1.7255714190031501,525.0,29.8,3.3,3,1,13.81,True,True,False,False
18,0.4647046043959689,1.9030875027151086,183,150,67,1.7006771867632116,1510.0,13.6,3.5,4,3,21.66,True,True,False,False
20,2.270662300982518,0.060436387617050925,186,153,67,-0.74238703647889,850.0,29.3,3.4,3,2,40.26,True,False,False,False
30,2.323921107048073,2.2235485662104235,179,160,60,-0.0571373153256177,1091.0,28.0,3.3,4,2,30.4,True,False,False,False
45,-0.029149779120996512,0.22066691936470828,184,148,50,-0.35507197669660595,759.0,26.6,2.0,4,2,23.84,False,False,False,True
42,-0.7796147736810908,-0.4202552076259211,161,133,63,0.032243083085678775,1053.0,16.2,2.7,5,3,20.62,False,False,False,False
50,-1.4961878007449225,-1.5418689298595207,168,155,65,0.032243083085678775,983.0,28.4,2.4,4,2,18.24,False,False,True,False
55,2.7257830073608984,0.060436387617050925,187,155,60,-1.6957779528660517,529.0,21.7,3.1,3,1,43.4,True,False,False,True
23,1.6944988535460586,1.582626439219794,197,134,50,-1.0999086301240757,656.0,25.8,3.5,2,1,29.46,True,False,False,True
49,0.7261569250814207,2.2235485662104235,162,127,56,0.032243083085678775,1150.0,14.9,3.5,4,3,22.15,True,False,False,False
38,-1.1572681257822994,-1.702099461607178,179,145,65,-0.027343849188518874,906.0,32.6,2.5,3,1,21.8,False,True,False,False
33,-0.832873579746646,-1.461753663985692,165,155,63,-0.5934197057933959,822.0,29.2,1.5,3,1,23.78,False,False,True,False
38,-1.292835995767349,0.1405516534908796,198,167,64,-0.6828001042046924,946.0,20.0,2.6,4,2,15.49,True,False,True,False
28,-0.11145884304049086,-0.4202552076259211,192,140,63,0.5983189396905558,1022.0,28.1,1.5,4,2,25.57,False,False,True,False
54,-0.09693371411352143,1.1019348439768237,160,147,70,-0.35507197669660595,830.0,25.3,2.2,3,2,20.7,True,False,False,True
53,0.42112921761505995,-0.9009468028688914,196,123,60,1.819851051311607,1139.0,11.6,3.5,5,3,31.75,True,False,True,False
52,-0.14535081053675333,-0.2600246758782638,165,135,65,0.3003842783195682,826.0,26.1,2.2,3,1,24.72,False,True,False,False
36,1.7525993692539368,-0.8208315369950627,193,141,68,-1.2488759608095696,651.0,24.4,3.5,3,1,41.84,True,True,False,False
37,-0.004941230909380567,-0.2600246758782638,174,131,66,-2.1426799449225333,354.0,27.5,1.6,2,1,25.73,False,False,False,False
35,0.580905635811725,1.021819578102995,185,135,55,1.5517098560777176,1322.0,14.5,3.5,5,3,25.01,True,False,True,False
58,0.048317575156174235,-0.34013994175209245,173,159,60,-0.6828001042046924,737.0,26.0,2.0,4,2,26.43,False,False,False,True
31,-0.16955935874836928,0.6212432487338516,166,157,66,-1.9937126142370396,463.0,25.5,2.6,2,1,19.51,False,False,False,False
32,-0.5326875819226081,-0.7407162711212358,190,161,58,1.2239817285696304,1344.0,15.0,2.7,5,3,23.56,False,True,False,False
48,0.6535312804465728,0.30078218523853695,183,156,67,1.641090254489014,1398.0,11.6,3.5,5,3,28.12,True,False,True,False
18,-0.16955935874836928,0.9417043122291664,190,148,66,1.4027425253922234,1408.0,13.3,3.5,5,3,24.31,True,True,False,False
20,-0.45037851800311407,0.4610127169861943,188,137,61,1.3431555931180257,1171.0,18.7,2.7,4,3,20.29,False,False,False,False
33,-0.9635997400893719,-0.5003704734997498,191,129,72,-0.027343849188518874,806.0,29.5,2.5,3,1,19.49,False,True,False,False
40,-0.5133207433533155,2.2235485662104235,176,161,71,0.4791450751421605,1257.0,26.8,2.9,4,2,15.75,True,False,True,False
28,2.6531573627260503,1.1019348439768237,173,158,71,-0.5934197057933959,921.0,23.6,3.3,4,2,37.11,True,False,True,False
29,0.6971066672274818,1.342280641598308,199,137,54,1.462329457666421,1319.0,13.3,3.5,5,3,24.64,True,False,False,False
27,-0.47942877585705296,-1.6219841957333494,195,120,60,-0.20610464601111184,714.0,25.4,2.1,4,2,27.57,False,False,True,False
49,0.48891315260758483,1.1820501098506524,183,158,53,0.09183001535987642,1009.0,23.9,2.3,4,2,23.94,True,True,False,False
33,1.4039962750066672,0.22066691936470828,186,140,53,0.032243083085678775,1078.0,27.9,2.2,3,2,33.5,True,True,False,False
25,0.1984105740681935,-1.3816383981118634,184,120,52,-2.1128864787854345,330.0,33.0,1.7,2,1,32.34,False,False,False,True
55,0.6728981190158659,1.2621653757244793,191,134,73,0.032243083085678775,789.0,27.2,2.6,4,2,24.76,True,False,False,True
29,0.6486895708042499,1.1019348439768237,177,123,72,0.7770797365131488,1028.0,11.0,3.5,4,3,25.15,True,False,False,True
41,0.4453377658266759,-0.5003704734997498,177,139,74,2.1177857126825947,1355.0,11.2,3.5,5,3,30.05,True,True,False,False
45,-0.3971197119375586,-0.34013994175209245,196,129,66,-1.48722368990636,441.0,35.0,2.6,3,1,23.17,False,True,False,False
25,-1.278310866840379,-0.09979414413060642,185,142,56,-1.0999086301240757,632.0,26.0,2.5,2,1,16.14,False,False,False,False
45,-0.7457228061848283,-0.17990941000443508,168,160,53,-0.921147833301483,684.0,26.8,2.0,3,1,20.14,False,False,False,True
53,-0.16955935874836928,-1.3816383981118634,194,153,72,-0.2656915782853095,806.0,26.3,2.1,4,2,30.59,False,True,False,False
43,-0.890974095454524,0.060436387617050925,167,165,62,1.2239817285696304,1240.0,16.6,2.7,5,3,18.44,False,False,False,False
25,-0.44553680836079046,-0.09979414413060642,179,167,61,-0.41465890897080293,935.0,27.1,1.8,3,1,22.02,False,True,False,False
45,-0.004941230909380567,0.1405516534908796,181,152,50,-0.23589811214821066,807.0,30.0,2.3,4,2,24.28,False,False,False,False
45,0.7745740215046526,0.7013585146076803,178,153,70,1.313362126980927,1287.0,12.4,3.5,5,3,27.35,True,False,False,True
54,0.624481022592634,0.30078218523853695,189,158,68,0.6579058719647535,1158.0,29.0,3.4,3,2,27.92,True,False,False,True
58,-1.3315696729059343,-0.09979414413060642,187,129,70,0.062036549222777605,743.0,25.3,1.8,4,2,16.53,False,False,False,True
53,-0.24702671302554002,1.9832027685889373,194,139,69,0.12162348149697526,894.0,23.2,2.1,3,2,17.65,True,True,False,False
44,1.016659503620812,0.9417043122291664,170,120,67,0.0024496169485799524,748.0,26.0,3.1,4,2,27.94,True,True,False,False
34,-0.9393911918777559,-1.6219841957333494,190,132,60,-0.3848654428337048,746.0,31.0,2.2,3,1,23.46,False,False,False,False
26,-1.2541023186287632,0.3808974511123656,198,120,69,-0.32527851055950713,759.0,24.8,2.7,3,2,15.23,True,False,True,False
50,-1.0362253847242198,0.9417043122291664,195,124,52,0.3599712105937652,847.0,28.2,3.1,4,2,15.42,True,False,True,False
37,-0.16955935874836928,1.82297223684128,189,135,66,0.9558405333357417,1173.0,10.3,3.5,5,3,23.35,True,False,False,True
30,-0.16955935874836928,-0.34013994175209245,182,134,61,0.5983189396905558,1076.0,28.2,2.9,4,2,35.79,True,False,True,False
